#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 5013, 3, KC9DUU-5,     5.54, 5,   coast,  -19.61,  87903.00, 1182.48,  977.62,  151.14,  151.14, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  7,  0,  0,  0, 14,  0,  0,  0,  0,  0, 14,  0,  0,  0,  0,  0,  0, 10,  0,  0,  0,  9,  0, 12,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.55, 5,   coast,  -19.61,  87924.00, 1180.52,  975.65,  150.95,  150.95, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  7,  0,  0,  0, 14,  0,  0,  0,  0,  0, 14,  0,  0,  0,  0,  0,  0, 10,  0,  0,  0,  9,  0, 12,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.56, 5,   coast,  -19.61,  87876.00, 1185.00,  980.14,  150.75,  150.75, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  7,  0,  0,  0, 14,  0,  0,  0,  0,  0, 14,  0,  0,  0,  0,  0,  0, 10,  0,  0,  0,  9,  0, 12,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.57, 5,   coast,  -19.61,  87862.00, 1186.31,  981.45,  150.55,  150.55, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  7,  0,  0,  0, 14,  0,  0,  0,  0,  0, 14,  0,  0,  0,  0,  0,  0, 10,  0,  0,  0,  9,  0, 12,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.58, 5,   coast,  -19.61,  87816.00, 1190.61,  985.74,  150.36,  150.36, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  7,  0,  0,  0, 14,  0,  0,  0,  0,  0, 14,  0,  0,  0,  0,  0,  0, 10,  0,  0,  0,  9,  0, 12,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.59, 5,   coast,  -19.07,  87815.00, 1190.70,  985.84,  150.16,  150.16, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  7,  0,  0,  0, 14,  0,  0,  0,  0,  0, 14,  0,  0,  0,  0,  0,  0, 10,  0,  0,  0,  9,  0, 12,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.60, 5,   coast,  -19.61,  87798.00, 1192.29,  987.43,  149.97,  149.97, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  7,  0,  0,  0, 14,  0,  0,  0,  0,  0, 14,  0,  0,  0,  0,  0,  0, 10,  0,  0,  0,  9,  0, 12,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.61, 5,   coast,  -19.61,  87787.00, 1193.32,  988.45,  149.78,  149.78, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  7,  0,  0,  0, 14,  0,  0,  0,  0,  0, 14,  0,  0,  0,  0,  0,  0, 10,  0,  0,  0,  9,  0, 12,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.62, 5,   coast,  -19.07,  87763.00, 1195.56,  990.70,  149.58,  149.58, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  7,  0,  0,  0, 14,  0,  0,  0,  0,  0, 14,  0,  0,  0,  0,  0,  0, 10,  0,  0,  0,  9,  0, 12,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.63, 5,   coast,  -19.07,  87763.00, 1195.56,  990.70,  149.39,  149.39, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.63, 5,   coast,  -19.07,  87763.00, 1195.56,  990.70,  149.39,  149.39, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.63, 5,   coast,  -19.07,  87763.00, 1195.56,  990.70,  149.39,  149.39, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.64, 5,   coast,  -19.07,  87740.00, 1197.72,  992.85,  149.20,  149.20, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.65, 5,   coast,  -19.61,  87734.00, 1198.28,  993.41,  149.01,  149.01, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.66, 5,   coast,  -19.07,  87728.00, 1198.84,  993.97,  148.81,  148.81, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.67, 5,   coast,  -19.61,  87732.00, 1198.46,  993.60,  148.62,  148.62, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.68, 5,   coast,  -19.61,  87713.00, 1200.24,  995.38,  148.43,  148.43, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.69, 5,   coast,  -19.07,  87699.00, 1201.55,  996.69,  148.23,  148.23, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.70, 5,   coast,  -19.07,  87703.00, 1201.18,  996.31,  148.04,  148.04, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.71, 5,   coast,  -19.07,  87682.00, 1203.14,  998.28,  147.85,  147.85, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.72, 5,   coast,  -19.07,  87684.00, 1202.95,  998.09,  147.66,  147.66, 35.1, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.73, 5,   coast,  -19.07,  87684.00, 1202.95,  998.09,  147.47,  147.47, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.74, 5,   coast,  -19.07,  87681.00, 1203.24,  998.37,  147.28,  147.28, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.75, 5,   coast,  -19.07,  87621.00, 1208.85, 1003.99,  147.09,  147.09, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.76, 5,   coast,  -19.07,  87606.00, 1210.26, 1005.39,  146.90,  146.90, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.77, 5,   coast,  -19.07,  87594.00, 1211.38, 1006.51,  146.71,  146.71, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.78, 5,   coast,  -19.07,  87557.00, 1214.85, 1009.98,  146.51,  146.51, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.78, 5,   coast,  -19.07,  87557.00, 1214.85, 1009.98,  146.51,  146.51, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.79, 5,   coast,  -19.07,  87568.00, 1213.82, 1008.95,  146.33,  146.33, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.80, 5,   coast,  -18.52,  87550.00, 1215.50, 1010.64,  146.14,  146.14, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.81, 5,   coast,  -19.07,  87555.00, 1215.03, 1010.17,  145.95,  145.95, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.82, 5,   coast,  -19.07,  87543.00, 1216.16, 1011.29,  145.76,  145.76, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.83, 5,   coast,  -18.52,  87522.00, 1218.13, 1013.26,  145.57,  145.57, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.84, 5,   coast,  -18.52,  87558.00, 1214.75, 1009.89,  145.38,  145.38, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.85, 5,   coast,  -18.52,  87516.00, 1218.69, 1013.82,  145.20,  145.20, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.86, 5,   coast,  -19.07,  87496.00, 1220.56, 1015.70,  145.01,  145.01, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.87, 5,   coast,  -19.07,  87467.00, 1223.28, 1018.42,  144.82,  144.82, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.88, 5,   coast,  -18.52,  87499.00, 1220.28, 1015.42,  144.63,  144.63, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.89, 5,   coast,  -18.52,  87455.00, 1224.41, 1019.54,  144.45,  144.45, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.90, 5,   coast,  -18.52,  87434.00, 1226.38, 1021.51,  144.26,  144.26, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.91, 5,   coast,  -18.52,  87426.00, 1227.13, 1022.26,  144.08,  144.08, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.92, 5,   coast,  -18.52,  87423.00, 1227.41, 1022.54,  143.89,  143.89, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.93, 5,   coast,  -18.52,  87389.00, 1230.60, 1025.73,  143.71,  143.71, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.94, 5,   coast,  -18.52,  87401.00, 1229.47, 1024.61,  143.52,  143.52, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.95, 5,   coast,  -18.52,  87375.00, 1231.91, 1027.05,  143.34,  143.34, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.96, 5,   coast,  -18.52,  87376.00, 1231.82, 1026.95,  143.15,  143.15, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.97, 5,   coast,  -18.52,  87385.00, 1230.97, 1026.11,  142.96,  142.96, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.98, 5,   coast,  -18.52,  87348.00, 1234.45, 1029.58,  142.78,  142.78, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     5.99, 5,   coast,  -18.52,  87338.00, 1235.39, 1030.52,  142.59,  142.59, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     6.00, 5,   coast,  -18.52,  87329.00, 1236.23, 1031.37,  142.41,  142.41, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     6.01, 5,   coast,  -18.52,  87316.00, 1237.45, 1032.59,  142.22,  142.22, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     6.02, 5,   coast,  -18.52,  87292.00, 1239.71, 1034.84,  142.04,  142.04, 35.0, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
6, 5013, 3, KC9DUU-5,     6.03, 5,   coast,  -18.52,  87285.00, 1240.36, 1035.50,  141.85,  141.85, 35.1, 4.07, 0.00, 4.06, 1, 1,  4,  42.6255556, -88.1614434,   343.0, 2019,  8, 10, 17, 16, 39,      105,      144, 227,  43,   4.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0, 12,  0,  0,  0,  0,  0, 10,  0,  0,  0,  0,  0,  0,  9,  0,  0,  0, 27,  0, 10,  0,  0,  0,  0,  0,  0,  0
