#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,accel_speed,baro_speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,gps_altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 5013, 4, KC9DUU-5,    13.71, 5,   coast,  -11.44,  76309.00, 2328.18, 2114.90,   81.24,   81.24, 36.5, 4.03, 0.00, 4.00, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.72, 5,   coast,  -11.44,  76307.00, 2328.39, 2115.11,   81.12,   81.12, 36.6, 4.03, 0.00, 4.00, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.73, 5,   coast,  -11.44,  76312.00, 2327.86, 2114.59,   81.01,   81.01, 36.6, 4.03, 0.00, 4.00, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.74, 5,   coast,  -11.44,  76294.00, 2329.75, 2116.47,   80.89,   80.89, 36.6, 4.03, 0.00, 4.00, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.75, 5,   coast,  -11.44,  76305.00, 2328.60, 2115.32,   80.78,   80.78, 36.6, 4.03, 0.00, 4.00, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.76, 5,   coast,  -11.44,  76296.00, 2329.54, 2116.26,   80.67,   80.67, 36.6, 4.03, 0.00, 4.00, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.77, 5,   coast,  -11.44,  76278.00, 2331.42, 2118.15,   80.55,   80.55, 36.6, 4.03, 0.00, 4.00, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.78, 5,   coast,  -11.44,  76286.00, 2330.59, 2117.31,   80.44,   80.44, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.78, 5,   coast,  -11.44,  76286.00, 2330.59, 2117.31,   80.44,   80.44, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.79, 5,   coast,  -11.44,  76262.00, 2333.10, 2119.83,   80.32,   80.32, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.80, 5,   coast,  -11.44,  76281.00, 2331.11, 2117.84,   80.21,   80.21, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.81, 5,   coast,  -11.44,  76267.00, 2332.58, 2119.30,   80.09,   80.09, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.82, 5,   coast,  -11.44,  76272.00, 2332.05, 2118.78,   79.98,   79.98, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.83, 5,   coast,  -11.44,  76252.00, 2334.15, 2120.87,   79.86,   79.86, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.84, 5,   coast,  -11.44,  76260.00, 2333.31, 2120.04,   79.75,   79.75, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.85, 5,   coast,  -11.44,  76231.00, 2336.35, 2123.07,   79.64,   79.64, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.86, 5,   coast,  -11.44,  76243.00, 2335.09, 2121.82,   79.52,   79.52, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.87, 5,   coast,  -11.44,  76250.00, 2334.36, 2121.08,   79.41,   79.41, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.88, 5,   coast,  -11.44,  76221.00, 2337.40, 2124.12,   79.29,   79.29, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.89, 5,   coast,  -11.44,  76234.00, 2336.03, 2122.76,   79.18,   79.18, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.90, 5,   coast,  -11.44,  76232.00, 2336.24, 2122.97,   79.06,   79.06, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.91, 5,   coast,  -11.44,  76213.00, 2338.24, 2124.96,   78.95,   78.95, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.92, 5,   coast,  -11.44,  76200.00, 2339.60, 2126.32,   78.83,   78.83, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.93, 5,   coast,  -11.44,  76211.00, 2338.45, 2125.17,   78.72,   78.72, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.94, 5,   coast,  -11.44,  76206.00, 2338.97, 2125.70,   78.61,   78.61, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.95, 5,   coast,  -11.44,  76206.00, 2338.97, 2125.70,   78.49,   78.49, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.96, 5,   coast,  -11.44,  76204.00, 2339.18, 2125.90,   78.38,   78.38, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.97, 5,   coast,  -11.44,  76210.00, 2338.55, 2125.28,   78.26,   78.26, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.98, 5,   coast,  -11.44,  76221.00, 2337.40, 2124.12,   78.15,   78.15, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    13.99, 5,   coast,  -11.44,  76217.00, 2337.82, 2124.54,   78.03,   78.03, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.00, 5,   coast,  -11.44,  76200.00, 2339.60, 2126.32,   77.92,   77.92, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.01, 5,   coast,  -10.90,  76148.00, 2345.05, 2131.78,   77.81,   77.81, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.02, 5,   coast,  -11.44,  76187.00, 2340.96, 2127.69,   77.69,   77.69, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.03, 5,   coast,  -11.44,  76146.00, 2345.26, 2131.99,   77.58,   77.58, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.04, 5,   coast,  -11.44,  76169.00, 2342.85, 2129.58,   77.47,   77.47, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.05, 5,   coast,  -11.44,  76190.00, 2340.65, 2127.37,   77.35,   77.35, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.06, 5,   coast,  -11.44,  76143.00, 2345.58, 2132.30,   77.24,   77.24, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.07, 5,   coast,  -11.44,  76161.00, 2343.69, 2130.41,   77.12,   77.12, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.08, 5,   coast,  -11.44,  76151.00, 2344.74, 2131.46,   77.01,   77.01, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.09, 5,   coast,  -11.44,  76145.00, 2345.37, 2132.09,   76.90,   76.90, 36.6, 4.03, 0.00, 4.02, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.10, 5,   coast,  -11.44,  76172.00, 2342.53, 2129.26,   76.78,   76.78, 36.6, 4.03, 0.00, 4.01, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.10, 5,   coast,  -11.44,  76172.00, 2342.53, 2129.26,   76.78,   76.78, 36.6, 4.03, 0.00, 4.01, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.11, 5,   coast,  -10.90,  76115.00, 2348.51, 2135.24,   76.67,   76.67, 36.6, 4.03, 0.00, 4.01, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.12, 5,   coast,  -11.44,  76131.00, 2346.84, 2133.56,   76.56,   76.56, 36.6, 4.03, 0.00, 4.01, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.13, 5,   coast,  -11.44,  76169.00, 2342.85, 2129.58,   76.44,   76.44, 36.6, 4.03, 0.00, 4.01, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.14, 5,   coast,  -11.44,  76138.00, 2346.10, 2132.83,   76.33,   76.33, 36.6, 4.03, 0.00, 4.01, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.15, 5,   coast,  -11.44,  76118.00, 2348.20, 2134.93,   76.21,   76.21, 36.6, 4.03, 0.00, 4.01, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0,  0,  0, 26,  0,  0,  0,  0,  0,  0,  0, 31, 22,  0,  0,  0, 22,  0,  0,  0,  0, 22,  8,  0,  0, 31, 24,  0,  0
6, 5013, 4, KC9DUU-5,    14.16, 5,   coast,  -11.44,  76131.00, 2346.84, 2133.56,   76.10,   76.10, 36.6, 4.03, 0.00, 4.01, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0, 25,  0,  0,  0,  0,  0,  0,  0, 34, 21,  0,  0,  0, 20,  0,  0,  0,  0, 21,  9,  0,  0, 27, 23,  0,  0
6, 5013, 4, KC9DUU-5,    14.16, 5,   coast,  -11.44,  76131.00, 2346.84, 2133.56,   76.10,   76.10, 36.6, 4.03, 0.00, 4.01, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0, 25,  0,  0,  0,  0,  0,  0,  0, 34, 21,  0,  0,  0, 20,  0,  0,  0,  0, 21,  9,  0,  0, 27, 23,  0,  0
6, 5013, 4, KC9DUU-5,    14.16, 5,   coast,  -11.44,  76131.00, 2346.84, 2133.56,   76.10,   76.10, 36.6, 4.03, 0.00, 4.01, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0, 25,  0,  0,  0,  0,  0,  0,  0, 34, 21,  0,  0,  0, 20,  0,  0,  0,  0, 21,  9,  0,  0, 27, 23,  0,  0
6, 5013, 4, KC9DUU-5,    14.16, 5,   coast,  -11.44,  76131.00, 2346.84, 2133.56,   76.10,   76.10, 36.6, 4.03, 0.00, 4.01, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0, 25,  0,  0,  0,  0,  0,  0,  0, 34, 21,  0,  0,  0, 20,  0,  0,  0,  0, 21,  9,  0,  0, 27, 23,  0,  0
6, 5013, 4, KC9DUU-5,    14.17, 5,   coast,  -11.44,  76128.00, 2347.15, 2133.88,   75.99,   75.99, 36.6, 4.03, 0.00, 4.01, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0, 25,  0,  0,  0,  0,  0,  0,  0, 34, 21,  0,  0,  0, 20,  0,  0,  0,  0, 21,  9,  0,  0, 27, 23,  0,  0
6, 5013, 4, KC9DUU-5,    14.18, 5,   coast,  -11.44,  76136.00, 2346.31, 2133.04,   75.87,   75.87, 36.6, 4.03, 0.00, 4.01, 1, 1,  4,  42.6261890, -88.1605325,   252.0, 2019,  8, 10, 20, 43, 25,        6,        8, 253,  46,   7.3,2147483647.0,2147483647.0,  0,  0,  0,  0, 34,  0, 25,  0,  0,  0,  0,  0,  0,  0, 34, 21,  0,  0,  0, 20,  0,  0,  0,  0, 21,  9,  0,  0, 27, 23,  0,  0
